"""Ano de Lançamento""";"""Certificado de Produto Brasileiro (CPB)""";"""Título""";"""Direção""";"""Gênero""";"""Empresa Produtora Brasileira Majoritária""";"""UF""";"""Empresa Produtora Minoritária Brasileira""";"""UF""";"""Distribuidora""";"""Máximo de Salas""";"""Renda (R$)""";"""Público """
"""2017""";"""B1600752300000""";"""Beduíno""";"""Julio Bressane""";"""Ficção""";"""TB Produções""";"""RJ""";""" -""";""" -""";"""TB Produções""";"""4""";"""11272,72""";"""746"""
"""2017""";"""B1600750800000""";"""Belo Monte - Um mundo onde tudo é possível""";"""Alexandre Bouchet""";"""Documentário""";"""Globo Filmes""";"""RJ""";"""Indiana Produções""";"""RJ""";"""Indiana Produções Cinematográficas""";"""1""";"""1469,42""";"""91"""
"""2017""";"""B1700330100000""";"""Bingo - O rei das manhãs""";"""Daniel Rezende""";"""Ficção""";"""Gullane""";"""SP""";"""Locall""";"""SP""";"""Warner""";"""442""";"""3997911""";"""249309"""
"""2017""";"""B1500464600000""";"""Bruxarias""";"""Virginia Curiá""";"""Animação""";"""Otto Desenhos Animados""";"""RS""";""" -""";""" -""";"""Vitrine Filmes""";"""14""";"""5998,23""";"""699"""
"""2017""";"""B1600041000000""";"""Bugigangue no Espaço""";"""Ale McHaddo""";"""Animação""";"""44 Toons""";"""SP""";""" -""";""" -""";"""Imagem""";"""295""";"""1534609,18""";"""112624"""
"""2017""";"""B1600737300000""";"""Bye bye Jaqueline""";"""Anderson Simão""";"""Ficção""";"""O Quadro""";"""PR""";""" -""";""" -""";"""Lança Filmes""";"""6""";"""1050""";"""72"""
"""2017""";"""B1402296800000""";"""Cada Vez Mais Longe""";"""Eveline Costa/Oswaldo Eduardo Lioi""";"""Ficção""";"""Kadiwéu Cinema/Sequência Filmes""";"""RJ""";"""Kadiwéu Cinema""";"""RJ""";"""Sequência Produções Artisticas""";"""1""";"""4265,39""";"""342"""
"""2017""";"""B1402701900000""";"""Café – Um Dedo de Prosa""";"""Maurício Squarisi""";"""Animação""";"""Tupi Desenhos Animados""";"""SP""";""" -""";""" -""";"""Polifilmes/Spcine""";"""1""";"""1530,08""";"""104"""
"""2017""";"""B1700227000000""";"""Câmara de Espelhos""";"""Dea Ferraz""";"""Documentário""";"""Alumia Produção e Conteúdo""";"""PE""";"""Ateliê Produções/Parêa Filmes""";"""PE/PE""";"""Inquieta Cultura e Comunicação""";"""7""";"""2962,35""";"""356"""
"""2017""";"""B1500883200000""";"""Capoeira, Um Passo a Dois""";"""Jorge Itapuã""";"""Documentário""";"""Daza Filmes""";"""RJ""";""" -""";""" -""";"""Daza Filmes""";"""2""";"""4070,47""";"""347"""
"""2017""";"""B1600332400000""";"""Central - O Filme""";"""Renato Nunes Dorneles/Tatiana Sager""";"""Documentário""";"""Panda Filmes""";"""RS""";"""Linha de Produção""";"""RS""";"""Panda Filmes""";"""10""";"""240713,27""";"""16408"""
"""2017""";"""B1700422600000""";"""Chocante""";"""Johnny Araújo""";"""Ficção""";"""Casé Filmes""";"""RJ""";"""Globo Filmes/Imagem""";"""RJ/SC""";"""Imagem""";"""490""";"""2199472,96""";"""155063"""
"""2017""";"""B1700172000000""";"""Cidades Fantasmas""";"""Tyrell Spencer""";"""Documentário""";"""Casa de Cinema de Porto Alegre""";"""RS""";"""Globo Filmes""";"""RJ""";"""Casa de Cinema de Porto Alegre""";"""4""";"""14156,27""";"""1082"""
"""2017""";"""B1700410600000""";"""Cinemagia - A história das videolocadoras de São Paulo""";"""Alan Oliveira""";"""Documentário""";"""LumoLab""";"""SP""";""" -""";""" -""";"""LumoLab""";"""1""";"""3370""";"""193"""
"""2017""";"""B1600502400000""";"""Clarisse ou Alguma Coisa sobre Nós Dois""";"""Petrus Cariry""";"""Ficção""";"""Iluminura Filmes""";"""CE""";""" -""";""" -""";"""Sereia Filmes""";"""14""";"""39101,34""";"""4207"""
"""2017""";"""B1402289000000""";"""Com os punhos cerrados""";"""Luiz Pretti/Pedro Diógenes/Ricardo Pretti""";"""Ficção""";"""Alumbramento""";"""CE""";""" -""";""" -""";"""Pique-Bandeira Filmes""";"""5""";"""3760,03""";"""602"""
"""2017""";"""B1700046100000""";"""Comeback""";"""Erico Rassi""";"""Ficção""";"""Rio Bravo Filmes""";"""SP""";""" -""";""" -""";"""O2 Play""";"""33""";"""42912,3""";"""3351"""
"""2017""";"""B1700119200000""";"""Como nossos pais""";"""Laís Bodanzky""";"""Ficção""";"""Buriti Filmes/Gullane""";"""SP/SP""";"""Globo Filmes/Xanadu""";"""RJ/RJ""";"""Imovision""";"""124""";"""3510304,99""";"""206893"""
"""2017""";"""B1700386500000""";"""Como se tornar o pior aluno da escola""";"""Fabricio Bittar""";"""Ficção""";"""Clube Filmes""";"""SP""";"""Telecine""";"""RJ""";"""Downtown/Paris""";"""359""";"""6850270,39""";"""506412"""
"""2017""";"""B1500559900000""";"""Cora Coralina - Todas as vidas""";"""Renato Barbieri""";"""Documentário""";"""Asacine Produções""";"""DF""";"""Renato Fortes Barbieri""";"""DF""";"""Tucumán""";"""10""";"""51281,98""";"""3542"""
"""2017""";"""B1700537400000""";"""Coragem! As muitas vidas de Dom Paulo Evaristo Arns""";"""Ricardo Carvalho""";"""Documentário""";"""TVM Produções""";"""SP""";"""Globo Filmes""";"""RJ""";"""TV Meio Ambiente""";"""10""";"""14606,1""";"""912"""
"""2017""";"""B1700181500000""";"""Corpo delito""";"""Pedro Rocha""";"""Documentário""";"""Corpo Aberto""";"""CE""";""" -""";""" -""";"""Vitrine Filmes""";"""32""";"""9748,31""";"""1431"""
"""2017""";"""B1700112000000""";"""Corpo elétrico""";"""Marcelo Caetano""";"""Ficção""";"""Plateau Produções""";"""SP""";"""Desbun Filmes/Marcelo Batista Caetano/África Filmes""";"""SP/SP""";"""Vitrine Filmes""";"""33""";"""237677,41""";"""20015"""
"""2017""";"""B1600754800000""";"""Cromossomo 21""";"""Alex Pires Duarte""";"""Ficção""";"""Alex Pires Duarte""";"""RJ""";""" -""";""" -""";"""Alex Pires Duarte""";"""14""";"""52979,63""";"""3870"""
"""2017""";"""B1600058600000""";"""Crônica da Demolição""";"""Eduardo Ades""";"""Documentário""";"""Imagem-Tempo/Tela Brasilis""";"""RJ""";"""Imagem-Tempo""";"""RJ""";"""Imagem-Tempo""";"""8""";"""47218,51""";"""3532"""
"""2017""";"""B1700258100000""";"""Danado de Bom""";"""Debby Brennand""";"""Documentário""";"""Mariola Filmes""";"""PE""";""" -""";""" -""";"""Inquietude""";"""13""";"""23846,7""";"""2237"""
"""2017""";"""B1700030400000""";"""Deixa na Régua""";"""Emíilio Domingos""";"""Documentário""";"""Osmose Filmes""";"""RJ""";""" -""";""" -""";"""Osmose Filmes""";"""3""";"""4453,7""";"""390"""
"""2017""";"""B1600287300000""";"""Deserto""";"""Guilherme Weber""";"""Ficção""";"""Bananeira Filmes""";"""RJ""";"""Mutuca Filmes/Canal Brasil""";"""RJ/RJ""";"""Tucumán""";"""12""";"""17377,15""";"""1362"""
"""2017""";"""B1700328500000""";"""Detetives do Prédio Azul""";"""André Pellenz""";"""Ficção""";"""Paris Entretenimento""";"""SP""";"""Globo Filmes/RSMTS Empreendimentos e Participações/Globosat""";"""RJ/RJ/RJ""";"""Downtown/Paris""";"""516""";"""16115370,58""";"""1222718"""
"""2017""";"""B1600653900000""";"""Divinas Divas""";"""Leandra Leal""";"""Documentário""";"""Daza Filmes""";"""RJ""";"""Biônica Filmes/Canal Brasil""";"""SP/RJ""";"""Vitrine Filmes""";"""37""";"""253516,81""";"""33956"""
"""2017""";"""B1700244500000""";"""Divórcio""";"""Pedro Amorim""";"""Ficção""";"""Filmland Internacional""";"""SP""";""" -""";""" -""";"""Warner""";"""592""";"""6580909""";"""487457"""
"""2017""";"""B1600052200000""";"""Do Outro Lado do Atlântico""";"""Daniele Ellery/Márcio Câmara""";"""Documentário""";"""Deberton Entretenimento/Euphemia Produções""";"""CE""";"""Euphemia Produções""";"""CE""";"""Deberton Entretenimento""";"""1""";"""1830""";"""283"""
"""2017""";"""B1500812200000""";"""Doidas e Santas""";"""Paulo Thiago""";"""Ficção""";"""Melodrama Produções""";"""RJ""";""" -""";""" -""";"""Imagem""";"""94""";"""421006,83""";"""29925"""
"""2017""";"""B1700045100000""";"""Dolores - Uma Mulher, Dois Amores""";"""Juan Dickinson""";"""Ficção""";"""Valkyria Filmes""";"""RJ""";""" -""";""" -""";"""Tucumán""";"""15""";"""44398,2""";"""3204"""
"""2017""";"""B1700477300000""";"""Dona Flor e Seus Dois Maridos""";"""Pedro Vasconcelos""";"""Ficção""";"""Reginaldo Farias Produções""";"""RJ""";"""FV Produções/República Pureza Filmes/Telecine""";"""RJ/RJ/RJ""";"""Downtown/Paris""";"""113""";"""640772,54""";"""46640"""
"""2017""";"""B1700395900000""";"""Duas de Mim""";"""Cininha de Paula""";"""Ficção""";"""Migdal Filmes""";"""RJ""";"""Globo Filmes/Xanadu/Telecine""";"""RJ/RJ/RJ""";"""Downtown/Paris""";"""281""";"""3930701,25""";"""292504"""
"""2017""";"""B1301945900000""";"""Éden""";"""Bruno Safadi""";"""Ficção""";"""TB Produções""";"""RJ""";"""GreenGo Films""";"""RJ""";"""Livres Distribuidora""";"""3""";"""8055,72""";"""571"""
"""2017""";"""B1600579200000""";"""El mate""";"""Bruno Kott""";"""Ficção""";"""Filmes de Vagabundo""";"""SP""";"""Canal Brasil""";"""RJ""";"""Filmes de Vagabundo""";"""1""";"""2120""";"""235"""
"""2017""";"""B1600765100000""";"""Elon não acredita na morte""";"""Ricardo Alves Junior""";"""Ficção""";"""Entre Filmes""";"""MG""";"""Punta Colorada de Cinema/Sancho Filmes""";"""SP/SP""";"""Vitrine Filmes""";"""29""";"""15553,84""";"""2207"""
"""2017""";"""B1402707600000""";"""Encantados""";"""Tizuka Yamasaki""";"""Ficção""";"""Scena Filmes""";"""RJ""";""" -""";""" -""";"""RioFilme""";"""9""";"""44269,51""";"""3964"""
"""2017""";"""B1700466900000""";"""Entre irmãs""";"""Breno Silveira""";"""Ficção""";"""Conspiração Filmes""";"""RJ""";"""Globo Filmes/Xanadu""";"""RJ/RJ""";"""H2O Films/Sony""";"""100""";"""938543,45""";"""58453"""
"""2017""";"""B1600690600000""";"""Era o Hotel Cambridge""";"""Eliane Caffé""";"""Ficção""";"""Aurora Filmes""";"""SP""";"""Apoio-Associação de Auxílio Mutuo da Região Leste""";"""SP""";"""Vitrine Filmes""";"""25""";"""313308,81""";"""30490"""
"""2017""";"""B1600163900000""";"""Estamos vivos""";"""Filipe Codeço""";"""Ficção""";"""Cavideo Produções""";"""RJ""";"""Roda Produtiva/Impulso hub Projetos Audiovisuais/Canal Brasil""";"""RJ/MG/RJ""";"""Livres Distribuidora""";"""1""";"""371,2""";"""62"""
"""2017""";"""B1700243800000""";"""Esteros""";"""Papu Curotto""";"""Ficção""";"""Latina Estudio""";"""SP""";""" -""";""" -""";"""Europa""";"""9""";"""59558,42""";"""3718"""
"""2017""";"""B1600520300000""";"""Estopô Balaio""";"""Cristiano Burlan""";"""Documentário""";"""Bela Filmes""";"""SP""";""" -""";""" -""";"""Bela Filmes""";"""2""";"""1417,5""";"""290"""
"""2017""";"""B1600789900000""";"""Eu fico loko""";"""Bruno Garotti""";"""Ficção""";"""Ananã Produções""";"""RJ""";"""Eduardo Scarpa/Paris Filmes""";""" -/SP""";"""Downtown/Paris""";"""620""";"""6848306,92""";"""559431"""
"""2017""";"""B1600472500000""";"""Eu Te Levo""";"""Marcelo Müller""";"""Ficção""";"""Academia de Filmes""";"""SP""";""" -""";""" -""";"""Pandora""";"""6""";"""5177,96""";"""472"""
"""2017""";"""B1700123200000""";"""Exodus - De onde vim não existe mais""";"""Hank Levine""";"""Documentário""";"""O2 Filmes""";"""SP""";"""Globo Filmes""";"""RJ""";"""Paris/O2 Play""";"""36""";"""77573,34""";"""6280"""
"""2017""";"""B1600708000000""";"""Fala comigo""";"""Felipe Sholl""";"""Ficção""";"""Syndrome Films""";"""RJ""";""" -""";""" -""";"""Vitrine Filmes""";"""23""";"""124883,04""";"""8943"""
"""2017""";"""B1700552000000""";"""Fala sério, mãe!""";"""Pedro Vasconcelos""";"""Ficção""";"""Camisa Listrada/Focus Films""";"""RJ""";"""Telecine/Globo Filmes/Maiomidia Comunicação""";"""RJ/RJ/RJ""";"""Downtown/Paris""";"""696""";"""11433212,25""";"""883251"""
"""2017""";"""B1700052000000""";"""Filhos de Bach""";"""Ansgar Ahlers""";"""Ficção""";"""Conspiração Filmes""";"""RJ""";""" -""";""" -""";"""Disney""";"""27""";"""52203""";"""3337"""
"""2017""";"""B1700236800000""";"""Fonte da Juventude""";"""Estevão Ciavatta""";"""Documentário""";"""Pindorama Filmes""";"""RJ""";""" -""";""" -""";"""Pindorama Filmes""";"""2""";"""2260,15""";"""120"""
"""2017""";"""B1700524700000""";"""Gabeira""";"""Moacyr Góes""";"""Documentário""";"""Bufões Produções Artísticas""";"""RJ""";"""Globo Filmes""";"""RJ""";"""Gávea Filmes/Pipoca & Filmes""";"""15""";"""19889,08""";"""1638"""
"""2017""";"""B1700305400000""";"""Gabriel e a montanha""";"""Felipe Gamarano Barbosa""";"""Ficção""";"""Gamarosa""";"""RJ""";"""TV Zero/Canal Brasil""";"""RJ/RJ""";"""Bretz Vídeo/Pagu Pictures""";"""89""";"""685647,29""";"""41314"""
"""2017""";"""B1600534400000""";"""Galeria F""";"""Emilia Silveira""";"""Documentário""";"""70 Filmes""";"""RJ""";"""Globo Filmes/Canal Brasil/Santo Guerreiro""";"""RJ/RJ/BA""";"""Elo Company""";"""6""";"""5379,03""";"""569"""
"""2017""";"""B1700454300000""";"""Gosto se discute""";"""André Pellenz""";"""Ficção""";"""Damasco Filmes""";"""SP""";"""Filmland Internacional""";"""SP""";"""Imagem""";"""468""";"""2400978,15""";"""169485"""
"""2017""";"""B1700109600000""";"""Gostosas, Lindas e Sexies""";"""Ernani Nunes""";"""Ficção""";"""Santa Rita Filmes""";"""SP""";""" -""";""" -""";"""Downtown/Paris""";"""174""";"""1189017,34""";"""85063"""
"""2017""";"""B1600172700000""";"""Guerra do Paraguay""";"""Luiz Rosemberg Filho""";"""Ficção""";"""Cavideo Produções""";"""RJ""";"""Cafeína Produções/Canal Brasil""";"""RJ/RJ""";"""Livres Distribuidora""";"""3""";"""9609,12""";"""760"""
"""2017""";"""B1402280900000""";"""História antes de uma história""";"""Wilson Lazaretti""";"""Animação""";"""Núcleo do Cinema de Animação de Campinas""";"""SP""";""" -""";""" -""";"""Polifilmes/Spcine""";"""1""";"""695,5""";"""84"""
"""2017""";"""B1700339700000""";"""Historietas Assombradas – O Filme""";"""Victor-Hugo Borges""";"""Animação""";"""Glaz Entretenimento""";"""SP""";""" -""";""" -""";"""Vitrine Filmes""";"""222""";"""473895,76""";"""34806"""
"""2017""";"""B1700044000000""";"""Internet - O Filme""";"""Filippo Capuzzi Lapietra""";"""Ficção""";"""Paris Entretenimento""";"""SP""";""" -""";""" -""";"""Downtown/Paris""";"""411""";"""4915838,38""";"""380166"""
"""2017""";"""B1600685100000""";"""Intolerância.doc""";"""Susanna Lira""";"""Documentário""";"""Modo Operante Produções""";"""RJ""";"""Globo Filmes""";"""RJ""";"""Modo Operante Produções""";"""2""";"""3779,59""";"""236"""
"""2017""";"""B1500643000000""";"""Introdução à Música do Sangue""";"""Luiz Carlos Lacerda""";"""Ficção""";"""Matinê Filmes""";"""RJ""";"""Canal Brasil""";"""RJ""";"""ArtHouse""";"""6""";"""6574,2""";"""634"""
"""2017""";"""B1700381100000""";"""Invisível""";"""Pablo Giorgelli""";"""Ficção""";"""Punta Colorada de Cinema/Sancho Filmes""";"""SP""";"""Punta Colorada de Cinema""";"""SP""";"""Vitrine Filmes""";"""41""";"""79774,53""";"""9488"""
"""2017""";"""B1700447200000""";"""Jesus - A esperança""";"""Semi Salomão""";"""Ficção""";"""Grupo Teatral Mãe do Céu""";"""PR""";""" -""";""" -""";"""Moro Comunicação""";"""5""";"""23575,07""";"""2180"""
"""2017""";"""B1700349800000""";"""João, o maestro""";"""Mauro Lima""";"""Ficção""";"""Filmes do Equador""";"""RJ""";"""Globo Filmes/Maiomidia Comunicação""";"""RJ/RJ""";"""Sony""";"""125""";"""1515200,75""";"""87517"""
"""2017""";"""B1700092500000""";"""Joaquim""";"""Marcelo Gomes""";"""Ficção""";"""Rec Produtores Associados""";"""PE""";""" -""";""" -""";"""Imovision""";"""35""";"""276482,19""";"""19635"""
"""2017""";"""B1600018100000""";"""Jonas e o circo sem lona""";"""Paula Gomes""";"""Documentário""";"""Plano 3 Filmes""";"""BA""";""" -""";""" -""";"""Vitrine Filmes""";"""29""";"""17391,22""";"""2524"""
"""2017""";"""B1700077100000""";"""La Vingança""";"""Fernando Fraiha""";"""Ficção""";"""Globo Filmes/Querosene Filmes""";"""RJ/SP""";"""Paris Entretenimento/Biônica Filmes/O2 Filmes/Telecine""";"""SP/SP/SP/RJ""";"""Downtown/Paris""";"""23""";"""83403,52""";"""5219"""
"""2017""";"""B1600764800000""";"""Lamparina da Aurora""";"""Frederico Machado""";"""Ficção""";"""Lume Filmes""";"""MA""";""" -""";""" -""";"""Lume""";"""17""";"""14987,6""";"""2049"""
"""2017""";"""B1700382400000""";"""Lino - Uma aventura de sete vidas""";"""Rafael Ribas""";"""Animação""";"""StartAnima""";"""SP""";""" -""";""" -""";"""Fox""";"""445""";"""4343921""";"""314242"""
"""2017""";"""B1500113300000""";"""Love Film Festival""";"""Bruno Safadi/Juancho Cardona/Manuela Dias/Vinícius Coimbra""";"""Ficção""";"""República Pureza Filmes""";"""RJ""";"""Casablanca Content/Canal Brasil""";"""SP/RJ""";"""ArtHouse""";"""17""";"""32609,6""";"""2473"""
"""2017""";"""B1700268100000""";"""Lygia, uma Escritora Brasileira""";"""Hélio Goldsztejn""";"""Documentário""";"""TV Cultura""";"""SP""";""" -""";""" -""";"""Cultura""";"""8""";"""11842,49""";"""784"""
"""2017""";"""B1700051900000""";"""Macaco Tião, O Candidato do Povo""";"""Alex Levy-Heller""";"""Documentário""";"""Alelo Filmes""";"""RJ""";"""Afinal Filmes""";"""RJ""";"""Pipa""";"""2""";"""850,8""";"""76"""
"""2017""";"""B1500315500000""";"""Mais do que eu possa me reconhecer""";"""Allan Ribeiro""";"""Documentário""";"""Acalante Filmes""";"""RJ""";""" -""";""" -""";"""Livres Distribuidora""";"""2""";"""2488,98""";"""215"""
"""2017""";"""B1700347600000""";"""Malasartes e o duelo com a morte""";"""Paulo Morelli""";"""Ficção""";"""O2 Filmes""";"""SP""";"""Globo Filmes/O2 Filmes""";"""RJ/SP""";"""Downtown/Paris""";"""352""";"""1540238,22""";"""114382"""
"""2017""";"""B1700172800000""";"""Mar Inquieto""";"""Fernando Mantelli""";"""Ficção""";"""Verte Filmes""";"""RS""";"""Sequência - TV e Cinema/Guedes Filmes/Cubo Filmes""";"""RS/RJ/RS""";"""Lança Filmes""";"""4""";"""2708,8""";"""189"""
"""2017""";"""B1700248200000""";"""Maria - Não esqueça que eu venho dos trópicos""";"""Francisco C. Martins""";"""Documentário""";"""Liligo""";"""SP""";""" -""";""" -""";"""Pandora""";"""6""";"""12010,45""";"""913"""
"""2017""";"""B1600787700000""";"""Martírio""";"""Ernesto de Carvalho/Tatiana Almeida (Tita)/Vincent Carelli""";"""Documentário""";"""Papo Amarelo""";"""PE""";"""Vídeo nas Aldeias""";"""PE""";"""Vitrine Filmes""";"""29""";"""48396,18""";"""6396"""
"""2017""";"""B1700031200000""";"""Memória em Verde e Rosa""";"""Pedro Von Krüger""";"""Documentário""";"""Com Domínio Filmes""";"""RJ""";""" -""";""" -""";"""Com Domínio Filmes""";"""1""";"""6105,91""";"""408"""
"""2017""";"""B1700050700000""";"""Meu corpo é político""";"""Alice Riff""";"""Documentário""";"""Studio Riff""";"""SP""";"""Paideia Filmes""";"""SP""";"""Olhar Distribuição""";"""13""";"""19460,42""";"""2256"""
"""2017""";"""B1700231000000""";"""Meus 15 Anos""";"""Caroline Fioratti""";"""Ficção""";"""Paris Entretenimento""";"""SP""";""" -""";""" -""";"""Downtown/Paris""";"""593""";"""8985791,9""";"""742137"""
"""2017""";"""B1600300000000""";"""Muito Romântico""";"""Gustavo Jahn/Melissa Dullius""";"""Ficção""";"""Gustavo Jahn/Melissa Dullius""";"""SC/RS""";"""If You Hold A Stone""";"""RJ""";"""Vitrine Filmes""";"""24""";"""8875,72""";"""1327"""
"""2017""";"""B1600420900000""";"""Mulher do Pai""";"""Cristiane Oliveira""";"""Ficção""";"""Okna Produções""";"""RS""";""" -""";""" -""";"""Vitrine Filmes""";"""26""";"""80240,87""";"""6660"""
"""2017""";"""B1700386400000""";"""Não devore meu coração""";"""Felipe Bragança""";"""Ficção""";"""Duas Mariola Filmes""";"""RJ""";"""Globo Filmes/Canal Brasil/Maiomidia Comunicação""";"""RJ/RJ/RJ""";"""Tucumán""";"""100""";"""107952,14""";"""7909"""
"""2017""";"""B1700168200000""";"""Ninguém entra, ninguém sai""";"""Hsu Chien""";"""Ficção""";"""Caribe""";"""RJ""";"""Globo Filmes/Verbo Promoções""";"""RJ/RS""";"""Imagem""";"""418""";"""2648634,69""";"""195992"""
"""2017""";"""B1700396100000""";"""Ninguém está olhando""";"""Julia Solomonoff""";"""Ficção""";"""Taiga Filmes e Vídeo""";"""RJ""";""" -""";""" -""";"""Vitrine Filmes""";"""13""";"""103844,8""";"""7295"""
"""2017""";"""B1700133700000""";"""No intenso agora""";"""João Moreira Salles""";"""Documentário""";"""Videofilmes""";"""RJ""";""" -""";""" -""";"""Videofilmes""";"""17""";"""236324,04""";"""15958"""
"""2017""";"""B1700264000000""";"""Nunca me sonharam""";"""Cacau Rhoden""";"""Documentário""";"""Maria Farinha Filmes""";"""RJ""";""" -""";""" -""";"""Maria Farinha Filmes""";"""8""";"""34808,92""";"""2827"""
"""2017""";"""B1700052200000""";"""O Crime da Gávea""";"""André Luiz Warwar""";"""Ficção""";"""MD Produções Artísticas""";"""RJ""";""" -""";""" -""";"""Elo Company""";"""5""";"""13605,85""";"""760"""
"""2017""";"""B1600363900000""";"""O Deserto do Deserto""";"""Samir Abujamra/Tito Gonzalez Garcia""";"""Documentário""";"""Ouidah Films""";"""RJ""";"""Canal Brasil""";"""RJ""";"""Ouidah Films""";"""4""";"""6554,13""";"""488"""
